"Site","Date","spat_year","alive_nb","dead_nb","init_nb","Batch","site_spat","Specie","Support","Operator","Comments","Campaign","MR"
"Pirou nord",2017-12-06,2017,191,9,200,"NA","Pénestin","Edulis","bag","Operator_4","V1",2018,NA
"Utah",2017-12-01,2017,191,9,200,"NA","Pénestin","Edulis","bag","Operator_4","V1",2018,NA
"Roquette",2018-04-19,2017,189,11,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Huguenans",2018-04-19,2017,191,9,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Bricqueville",2018-03-19,2017,194,6,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Hauteville",2018-03-19,2017,190,10,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Agon",2018-03-19,2017,187,13,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Pirou nord",2018-03-20,2017,185,15,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Utah",2018-03-22,2017,188,12,200,"NA","Pénestin","Edulis","bag","Operator_4","V2",2018,NA
"Roquette",2018-06-13,2017,170,30,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Huguenans",2018-06-13,2017,171,29,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Bricqueville",2018-06-14,2017,182,18,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Hauteville",2018-06-14,2017,184,16,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Agon",2018-06-14,2017,161,39,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Pirou nord",2018-06-12,2017,163,37,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Utah",2018-06-11,2017,176,24,200,"NA","Pénestin","Edulis","bag","Operator_4","V3",2018,NA
"Roquette",2018-09-11,2017,128,72,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Huguenans",2018-09-11,2017,134,66,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Bricqueville",2018-09-10,2017,158,42,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Hauteville",2018-09-11,2017,165,35,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Agon",2018-09-10,2017,149,51,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Pirou nord",2018-09-13,2017,167,33,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Utah",2018-09-14,2017,183,17,200,"NA","Pénestin","Edulis","bag","Operator_4","REF",2018,NA
"Roquette",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Huguenans",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Bricqueville",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Hauteville",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Agon",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Pirou nord",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Utah",2018-10-10,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2019,NA
"Roquette",2019-01-10,2018,197,3,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Huguenans",2019-01-10,2018,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Bricqueville",2018-12-05,2018,183,17,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Hauteville",2018-12-05,2018,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Agon",2018-12-26,2018,191,9,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Pirou nord",2018-12-06,2018,200,0,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Utah",2018-12-03,2018,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2019,NA
"Roquette",2019-03-21,2018,189,11,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Huguenans",2019-03-21,2018,182,18,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Bricqueville",2019-03-21,2018,176,24,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Hauteville",2019-03-21,2018,194,6,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Agon",2019-03-20,2018,183,17,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Pirou nord",2019-03-20,2018,192,8,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Utah",2019-03-19,2018,196,4,200,"NA","NA","Edulis","bag","Operator_4","V2",2019,NA
"Roquette",2019-06-19,2018,179,21,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Huguenans",2019-06-19,2018,164,36,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Bricqueville",2019-06-17,2018,167,33,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Hauteville",2019-06-17,2018,184,16,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Agon",2019-06-18,2018,115,85,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Pirou nord",2019-06-14,2018,163,37,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Utah",2019-06-17,2018,163,37,200,"NA","NA","Edulis","bag","Operator_4","V3",2019,NA
"Roquette",2019-09-17,2018,164,36,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Huguenans",2019-09-17,2018,158,42,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Bricqueville",2019-09-16,2018,133,67,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Hauteville",2019-09-16,2018,176,24,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Agon",2019-09-16,2018,71,129,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Pirou nord",2019-09-13,2018,145,55,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Utah",2019-09-13,2018,136,64,200,"NA","NA","Edulis","bag","Operator_4","REF",2019,NA
"Roquette",2019-09-17,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Huguenans",2019-09-17,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Bricqueville",2019-09-16,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Hauteville",2019-09-16,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Agon",2019-09-16,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Pirou nord",2019-09-13,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Utah",2019-09-13,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","To",2020,NA
"Roquette",2019-12-03,2019,197,3,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Huguenans",2019-12-03,2019,199,1,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Bricqueville",2019-11-28,2019,198,2,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Hauteville",2019-11-28,2019,198,2,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Agon",2019-11-27,2019,176,24,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Utah",2019-11-26,2019,194,6,200,"NA","Oléron","Edulis","bag","Operator_4","V1",2020,NA
"Roquette",2020-04-07,2019,192,8,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Huguenans",2020-04-07,2019,200,0,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Bricqueville",2020-03-09,2019,193,7,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Hauteville",2020-03-09,2019,198,2,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Agon",2020-03-11,2019,163,37,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Pirou nord",2020-03-10,2019,179,21,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Utah",2020-03-10,2019,171,29,200,"NA","Oléron","Edulis","bag","Operator_4","V2",2020,NA
"Roquette",2020-06-08,2019,183,17,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Huguenans",2020-06-08,2019,184,16,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Bricqueville",2020-06-03,2019,184,16,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Hauteville",2020-06-03,2019,188,12,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Agon",2020-06-05,2019,170,30,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Pirou nord",2020-06-03,2019,148,52,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Utah",2020-06-02,2019,189,11,200,"NA","Oléron","Edulis","bag","Operator_4","V3",2020,NA
"Roquette",2020-09-16,2019,150,50,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Huguenans",2020-09-16,2019,158,42,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Bricqueville",2020-09-18,2019,170,30,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Hauteville",2020-09-18,2019,179,21,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Agon",2020-09-18,2019,125,75,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Pirou nord",2020-09-17,2019,156,44,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Utah",2020-09-17,2019,176,24,200,"NA","Oléron","Edulis","bag","Operator_4","REF",2020,NA
"Roquette",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Huguenans",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Bricqueville",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Hauteville",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Agon",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Pirou nord",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Utah",2020-09-04,2020,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2021,NA
"Roquette",2020-12-02,2020,192,8,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Huguenans",2020-12-02,2020,190,10,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Bricqueville",2020-12-01,2020,178,22,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Hauteville",2020-12-01,2020,184,16,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Agon",2020-12-01,2020,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Pirou nord",2020-12-01,2020,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Utah",2020-12-01,2020,132,68,200,"NA","NA","Edulis","bag","Operator_4","V1",2021,NA
"Roquette",2021-03-31,2020,192,8,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Huguenans",2021-03-31,2020,186,14,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Bricqueville",2021-03-29,2020,158,42,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Hauteville",2021-03-29,2020,190,10,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Agon",2021-03-30,2020,184,16,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Pirou nord",2021-03-30,2020,186,14,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Utah",2021-03-29,2020,82,118,200,"NA","NA","Edulis","bag","Operator_4","V2",2021,NA
"Roquette",2021-06-24,2020,174,26,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Huguenans",2021-06-24,2020,174,26,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Bricqueville",2021-06-25,2020,168,32,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Hauteville",2021-06-25,2020,172,28,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Agon",2021-06-25,2020,168,32,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Pirou nord",2021-06-24,2020,168,32,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Utah",2021-06-22,2020,110,90,200,"NA","NA","Edulis","bag","Operator_4","V3",2021,NA
"Roquette",2021-09-21,2020,140,60,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Huguenans",2021-09-21,2020,148,52,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Bricqueville",2021-09-21,2020,120,80,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Hauteville",2021-09-21,2020,134,66,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Agon",2021-09-21,2020,132,68,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Pirou nord",2021-09-20,2020,142,58,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Utah",2021-09-20,2020,82,118,200,"NA","NA","Edulis","bag","Operator_4","REF",2021,NA
"Roquette",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Huguenans",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Bricqueville",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Hauteville",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Agon",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Pirou nord",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Utah",2021-09-20,2021,200,0,200,"NA","NA","Edulis","bag","Operator_4","To",2022,NA
"Roquette",2021-12-14,2021,190,10,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Huguenans",2021-12-14,2021,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Bricqueville",2021-12-03,2021,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Hauteville",2021-12-03,2021,190,10,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Agon",2021-12-06,2021,196,4,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Pirou nord",2021-12-02,2021,194,6,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Utah",2021-12-07,2021,190,10,200,"NA","NA","Edulis","bag","Operator_4","V1",2022,NA
"Roquette",2022-03-21,2021,192,8,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Huguenans",2022-03-16,2021,192,8,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Bricqueville",2022-03-18,2021,182,18,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Hauteville",2022-03-18,2021,178,22,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Agon",2022-03-21,2021,186,14,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Pirou nord",2022-03-17,2021,194,6,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Utah",2022-03-17,2021,194,6,200,"NA","NA","Edulis","bag","Operator_4","V2",2022,NA
"Roquette",2022-06-14,2021,174,26,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Huguenans",2022-06-14,2021,184,16,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Bricqueville",2022-06-15,2021,176,24,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Hauteville",2022-06-15,2021,172,28,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Agon",2022-06-14,2021,176,24,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Pirou nord",2022-06-14,2021,178,22,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Utah",2022-06-13,2021,176,24,200,"NA","NA","Edulis","bag","Operator_4","V3",2022,NA
"Roquette",2022-09-14,2021,158,42,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Huguenans",2022-09-14,2021,170,30,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Bricqueville",2022-09-13,2021,176,24,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Hauteville",2022-09-13,2021,136,64,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Agon",2022-09-12,2021,150,50,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Pirou nord",2022-09-13,2021,160,40,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Utah",2022-09-08,2021,166,34,200,"NA","NA","Edulis","bag","Operator_4","REF",2022,NA
"Kervoyal",2016-10-03,2016,120,0,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2016-12-14,2016,120,0,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2017-03-27,2016,116,4,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2017-06-12,2016,101,19,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2017-09-07,2016,92,28,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2018-02-05,2016,77,43,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2016-10-03,2016,120,0,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2016-12-14,2016,120,0,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2017-03-27,2016,113,7,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2017-06-12,2016,101,19,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2017-09-07,2016,96,24,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Le Halguen",2018-02-05,2016,NA,NA,120,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2017,NA
"Kervoyal",2017-10-09,2017,200,0,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2018-02-05,2017,192,8,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2018-03-30,2017,192,8,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2018-07-17,2017,159,41,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2018-09-25,2017,146,54,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2019-01-07,2017,135,65,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2017-10-09,2017,200,0,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2018-02-05,2017,197,3,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2018-03-30,2017,184,16,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2018-07-17,2017,165,35,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2018-09-25,2017,147,53,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Le Halguen",2019-01-07,2017,142,58,200,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2018,NA
"Kervoyal",2018-10-22,2018,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2019-01-07,2018,97,3,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2019-04-05,2018,95,5,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2019-06-17,2018,78,22,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2019-09-13,2018,66,34,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2020-02-26,2018,64,36,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2018-10-22,2018,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2019-01-07,2018,96,4,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2019-04-05,2018,85,15,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2019-06-17,2018,77,23,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2019-09-13,2018,69,31,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Le Halguen",2020-02-26,2018,59,41,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2019,NA
"Kervoyal",2019-11-13,2019,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Kervoyal",2020-02-25,2019,89,11,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Kervoyal",2020-05-25,2019,67,33,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Kervoyal",2020-09-02,2019,56,44,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Kervoyal",2021-01-13,2019,55,45,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Le Halguen",2019-11-13,2019,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Le Halguen",2020-02-25,2019,93,7,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Le Halguen",2020-05-25,2019,66,34,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Le Halguen",2020-09-02,2019,54,46,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Le Halguen",2021-03-18,2019,49,51,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2020,NA
"Kervoyal",2020-09-02,2020,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Kervoyal",2021-01-13,2020,81,19,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Le Halguen",2020-09-02,2020,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Le Halguen",2021-03-18,2020,81,19,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Kervoyal",2021-06-28,2020,76,24,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Le Halguen",2021-06-28,2020,66,34,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Kervoyal",2021-09-21,2020,67,33,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Le Halguen",2021-09-21,2020,56,44,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Kervoyal",2022-01-06,2020,66,34,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Le Halguen",2022-01-06,2020,54,46,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2021,NA
"Kervoyal",2021-09-21,2021,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Le Halguen",2021-09-21,2021,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Kervoyal",2022-01-06,2021,96,4,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Le Halguen",2022-01-06,2021,93,7,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Kervoyal",2022-05-30,2021,86,14,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Le Halguen",2022-05-30,2021,88,12,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Kervoyal",2022-12-08,2021,74,26,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Le Halguen",2022-12-08,2021,74,26,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2022,NA
"Le Halguen",2022-12-08,2022,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"Kervoyal",2022-12-08,2022,100,0,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"Le Halguen",2023-05-22,2022,92,8,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"Kervoyal",2023-05-22,2022,91,9,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"Le Halguen",2023-12-15,2022,80,20,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"Kervoyal",2023-12-15,2022,77,23,100,"NA","baie_de_Vilaine","Edulis","bag","Operator_5","NA",2023,NA
"La Plaine-sur-Mer",2016-10-04,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0
"La Plaine-sur-Mer",2016-11-02,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0
"La Plaine-sur-Mer",2016-11-30,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0111111111111111
"La Plaine-sur-Mer",2017-01-30,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0277777777777778
"La Plaine-sur-Mer",2017-03-03,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0138888888888889
"La Plaine-sur-Mer",2017-03-31,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.105555555555556
"La Plaine-sur-Mer",2017-04-25,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.122222222222222
"La Plaine-sur-Mer",2017-05-29,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0944444444444444
"La Plaine-sur-Mer",2017-06-27,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0666666666666667
"La Plaine-sur-Mer",2017-07-24,2016,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2017,0.0527777777777778
"La Plaine-sur-Mer",2017-10-10,2017,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2018,0
"La Plaine-sur-Mer",2017-11-09,2017,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2018,0
"La Plaine-sur-Mer",2017-12-06,2017,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2018,0.039
"La Plaine-sur-Mer",2018-01-30,2017,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2018,0.036
"La Plaine-sur-Mer",2018-04-03,2017,NA,NA,120,"NA","local","Edulis","bag","Operator_6","NA",2018,0.05
