Date du comptage;Année de naissance;Site d'observation;Nom du professionnel;Espèce observée;Origine du naissain;Numéro de lanterne;Numero de plateau sur la lanterne;Numéro de panier;Lot pour traitement;Nombre de vivantes comptées;Nombres de mortes ou moribondes comptées;Nombre de moules au départ;Date arrivée sur parc;Type de lot pour Jean-Yvon;
Date;AnneeNais;Site;Nom;Espece;Origine;Lanterne;Plateau;Panier;Lot;NbVivantes;NbMortes;NbInit;DateArr;Type;Commentaire
21/04/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
21/04/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
25/05/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;80;20;100;NA;Edulis ref;
25/05/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;82;18;100;NA;Edulis ref;
22/06/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;80;20;100;NA;Edulis ref;
22/06/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;78;22;100;NA;Edulis ref;
24/07/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;80;20;100;NA;Edulis ref;
24/07/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;84;16;100;NA;Edulis ref;
21/08/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;79;21;100;NA;Edulis ref;
29/09/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;68;32;100;NA;Edulis ref;
02/10/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
02/10/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
02/11/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
02/11/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
30/11/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
30/11/2020;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
14/01/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
14/01/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
29/01/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
29/01/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
02/03/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
02/03/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
30/03/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
30/03/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
26/04/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
26/04/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
25/05/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
25/05/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
26/06/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
26/06/2021;2020;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;92;8;100;NA;Edulis ref;
08/10/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
08/10/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
19/11/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
19/11/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
09/12/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
09/12/2021;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
05/01/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
05/01/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
04/02/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
04/02/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
04/03/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
04/03/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
05/04/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
05/04/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
02/05/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
02/05/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;90;10;100;NA;Edulis ref;
02/06/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;87;13;100;NA;Edulis ref;
02/06/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
01/07/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
01/07/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
01/08/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
01/08/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
31/08/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;84;16;100;NA;Edulis ref;
31/08/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;90;10;100;NA;Edulis ref;
27/09/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
27/09/2022;2021;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;85;15;100;NA;Edulis ref;
25/02/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;100;0;100;NA;NA;
25/02/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;100;0;100;NA;NA;
08/04/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;99;1;100;NA;NA;
08/04/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;98;2;100;NA;NA;
04/05/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;94;6;100;NA;NA;
04/05/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;95;5;100;NA;NA;
06/06/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;94;6;100;NA;NA;
06/06/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;87;13;100;NA;NA;
09/07/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;94;6;100;NA;NA;
09/07/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;86;14;100;NA;NA;
01/08/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;78;22;100;NA;NA;
01/08/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;89;11;100;NA;NA;
01/09/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;90;10;100;NA;NA;
01/09/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;83;17;100;NA;NA;
20/10/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;1;Lot 1;85;15;100;NA;NA;
20/10/2016;2015;5- La Fresnay;Anonymous_5;Edulis;La Plaine sur mer;NA;NA;2;Lot 2;72;28;100;NA;NA;
24/02/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
24/02/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
08/04/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;98;2;100;NA;NA;
08/04/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;98;2;100;NA;NA;
10/05/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;98;NA;100;NA;NA;
10/05/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;97;NA;100;NA;NA;
08/06/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;99;1;100;NA;NA;
08/06/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;99;1;100;NA;NA;
08/07/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;99;1;100;NA;NA;
08/07/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;99;1;100;NA;NA;
09/08/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
09/08/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
03/09/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
03/09/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
04/10/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
04/10/2016;2015;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
01/10/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
01/10/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
14/11/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
14/11/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
02/12/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;187;4;191;NA;NA;
02/12/2016;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;129;2;131;NA;NA;
03/01/2017;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;122;4;126;NA;NA;
03/01/2017;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;218;5;223;NA;NA;
27/01/2017;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;100;0;100;NA;NA;
27/01/2017;2016;4- Saint-Brieuc;Anonymous_6;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;98;2;100;NA;NA;
21/09/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;21/09/2017;NA;
21/09/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;21/09/2017;NA;
02/11/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;21/09/2017;NA;
02/11/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;21/09/2017;NA;
01/12/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;21/09/2017;NA;
01/12/2017;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;21/09/2017;NA;
08/01/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;21/09/2017;NA;
08/01/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;21/09/2017;NA;
31/01/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;21/09/2017;NA;
31/01/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;21/09/2017;NA;
27/02/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;21/09/2017;NA;
27/02/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;21/09/2017;NA;
30/03/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;21/09/2017;NA;
30/03/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;21/09/2017;NA;
27/04/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;21/09/2017;NA;
27/04/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;21/09/2017;NA;
25/05/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;21/09/2017;NA;
25/05/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;21/09/2017;NA;
26/06/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;21/09/2017;NA;
26/06/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;21/09/2017;NA;
26/07/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;91;9;100;21/09/2017;NA;
26/07/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;21/09/2017;NA;
24/08/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;85;15;100;21/09/2017;NA;
24/08/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;86;14;100;21/09/2017;NA;
28/09/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;93;7;100;21/09/2017;NA;
28/09/2018;2017;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;80;20;100;21/09/2017;NA;
27/09/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
27/09/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
23/10/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
23/10/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;98;1;99;27/09/2018;Edulis ref;
21/11/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
21/11/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
20/12/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
20/12/2018;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
22/01/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
22/01/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
18/02/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
18/02/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
18/03/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
18/03/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;27/09/2018;Edulis ref;
23/04/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
23/04/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;27/09/2018;Edulis ref;
15/05/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
15/05/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;27/09/2018;Edulis ref;
14/06/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;27/09/2018;Edulis ref;
14/06/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;27/09/2018;Edulis ref;
30/07/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;90;10;100;27/09/2018;Edulis ref;
30/07/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;27/09/2018;Edulis ref;
28/08/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;90;10;100;27/09/2018;Edulis ref;
28/08/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;76;24;100;27/09/2018;Edulis ref;
03/10/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;1;Lot 1;85;15;100;27/09/2018;Edulis ref;
03/10/2019;2018;6- Arguenon;Anonymous_7;Edulis;Penestin;NA;NA;2;Lot 2;78;22;100;27/09/2018;Edulis ref;
03/10/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
03/10/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
25/10/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
25/10/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
25/11/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;95;0;100;NA;Edulis ref;
25/11/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
23/12/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
23/12/2019;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
23/01/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
23/01/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
22/02/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;85;15;100;NA;Edulis ref;
22/02/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;86;14;100;NA;Edulis ref;
23/03/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;56;44;100;NA;Edulis ref;
23/03/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;70;30;100;NA;Edulis ref;
07/04/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;65;35;100;NA;Edulis ref;
20/04/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;62;38;100;NA;Edulis ref;
20/04/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;63;37;100;NA;Edulis ref;
20/05/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;51;49;100;NA;Edulis ref;
20/05/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;54;46;100;NA;Edulis ref;
20/06/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;61;39;100;NA;Edulis ref;
20/06/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;58;42;100;NA;Edulis ref;
21/07/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;61;39;100;NA;Edulis ref;
21/07/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;60;40;100;NA;Edulis ref;
17/08/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;50;50;100;NA;Edulis ref;
30/09/2020;2019;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;53;47;100;NA;Edulis ref;
01/10/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
01/10/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
29/10/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
29/10/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
28/11/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
28/11/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
29/12/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
29/12/2020;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
28/01/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
28/01/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
25/02/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
25/02/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
26/03/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
26/03/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
24/04/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
24/04/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;95;5;100;NA;Edulis ref;
24/05/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
24/05/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;95;6;100;NA;Edulis ref;
22/06/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
22/06/2021;2020;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
08/10/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
08/10/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
02/11/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
